"ISBN","도서명","원도서명","출판사","정가","위치코드","위치설명","정품","반품","창고재고","재고구분","위험재고","거래상태","재고매칭"
"9791195098224","신이 선물한 자연치유 80","신이 선물한 자연치유 80","지식공방","19000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"","반품및절판도서용코드","반품및절판도서용코드","북네스트(book-nest)","0","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"","영어탈피 라이브 영어회화 EP4","영어탈피 라이브 영어회화 EP4","(주)우공이산","12000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"","영어탈피 라이브 영어회화 EP3","영어탈피 라이브 영어회화 EP3","(주)우공이산","12000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"","영어탈피 라이브 영어회화 EP2","영어탈피 라이브 영어회화 EP2","(주)우공이산","12000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"","영어탈피 라이브 영어회화 EP1","영어탈피 라이브 영어회화 EP1","(주)우공이산","12000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9791195741014","쓰기치유","쓰기치유 (B111)","국민북스","14000","B111","B동 1번 라인, 앞에서 1번째, 1층","310","1","311","","","거래","일치"
"9791195779413","ZBrush와 3D프린터","ZBrush와 3D프린터","ㅅ (시옷) 출판사","35000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9791186777008","NEW SAT 대비 미국 교고수학시리즈 Geometry","NEW SAT 대비 미국 교고수학시리즈 Geometry","도서출판 익두스","44000","","위치 정보가 없습니다.","0","10","10","위험","위험","거래","일치"
"9788964037010","꿈꾸는 돌멩이(Aa24)","꿈꾸는 돌멩이(Aa24)","좋은나무성품학교","10000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9788964036709","이제는 성품입니다. (Aa41)","이제는 성품입니다. (Aa41)","좋은나무성품학교","10000","","위치 정보가 없습니다.","28","0","28","위험","위험","거래","일치"
"9788994807461","파도야, 느가 말허라!","파도야, 느가 말허라! (B133)","도서출판 서정문학","10000","B133","B동 1번 라인, 앞에서 3번째, 3층","2","1","3","위험","위험","거래","일치"
"9791195554911","출판의 미래","출판의 미래 (B154)","오르트","15000","B154","B동 1번 라인, 앞에서 5번째, 4층","1","0","1","위험","위험","거래","일치"
"9791195554904","우주레시피","우주레시피 (B153)","오르트","16000","B153","B동 1번 라인, 앞에서 5번째, 3층","596","0","596","","","거래","일치"
"9791195741038","인도하심","인도하심","국민북스","15000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9788993409109","아빠, 글쓰기 좀 가르쳐 주세요","아빠, 글쓰기 좀 가르쳐 주세요","북네스트(book-nest)","12000","","위치 정보가 없습니다.","0","3","3","위험","위험","거래","일치"
"9791187384007","오늘은 매듭 팔찌","오늘은 매듭 팔찌 (B223)","도림북스","12000","B223","B동 2번 라인, 앞에서 2번째, 3층","47","0","47","위험","위험","거래","일치"
"9791186877234","라오스가 좋아","라오스가 좋아 (B533)","별글","15000","B533","B동 5번 라인, 앞에서 3번째, 3층","962","0","962","","","거래","일치"
"","수호비의 폴리머클레이 (도트봉)","수호비의 폴리머클레이 (도트봉)","도림북스","0","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9791186945063","친구에게 자랑하고싶은 신기한 종이 퍼즐-2단계","친구에게 자랑하고싶은 신기한 종이 퍼즐-2단계 (B513)","(주) 엘코케이- 라온북스","14000","B513","B동 5번 라인, 앞에서 1번째, 3층","1131","0","1131","","","거래","일치"
"9791195741021","영실이 키우기","영실이 키우기 (B121)","국민북스","14000","B121","B동 1번 라인, 앞에서 2번째, 1층","52","2","54","","","거래","일치"
"9791195363339","퍼스널 브랜딩","퍼스널 브랜딩 (B432)","이노다임북스","13500","B432","B동 4번 라인, 앞에서 3번째, 2층","0","0","0","0재고","","거래","일치"
"9788964037133","성품놀이 (Aa23)","성품놀이 (Aa23)","좋은나무성품학교","15800","","위치 정보가 없습니다.","36","0","36","위험","위험","거래","일치"
"9791195779406","아트토이 모델링 테크닉","아트토이 모델링 테크닉","ㅅ (시옷) 출판사","27000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9791195741007","조지 뮬러처럼","조지 뮬러처럼 (B111)","국민북스","10000","B111","B동 1번 라인, 앞에서 1번째, 1층","745","2","747","","","거래","일치"
"9788964036242","SET6) 귀를 쫑긋쫑긋 (Aa33)","SET6) 귀를 쫑긋쫑긋 (Aa33)","좋은나무성품학교","10000","","위치 정보가 없습니다.","4","0","4","위험","위험","거래","일치"
"9788964036259","SET5) 언제나 긍정적으로! (Aa33)","SET5) 언제나 긍정적으로! (Aa33)","좋은나무성품학교","10000","","위치 정보가 없습니다.","90","0","90","","","거래","일치"
"9788964036266","SET4) 나는 소중해요 (Aa33)","SET4) 나는 소중해요 (Aa33)","좋은나무성품학교","10000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9788964036297","재정가) STOP 멈추고 좋은말로 해요 (Aa33)","재정가) STOP 멈추고 좋은말로 해요 (Aa33)","좋은나무성품학교","10000","","위치 정보가 없습니다.","20","1","21","위험","위험","거래","일치"
"9791195111862","왕리카이, 나는 크라운 앰배서더다!","왕리카이, 나는 크라운 앰배서더다! (A341)","나무북스","11000","A341","A동 3번 라인, 앞에서 4번째, 1층","0","0","0","0재고","","거래","일치"
"","반품","반품","우리교과서","0","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9788964036396","세상에서 가장 소중한 나! (Aa43)","세상에서 가장 소중한 나! (Aa43)","좋은나무성품학교","12000","","위치 정보가 없습니다.","56","0","56","","","거래","일치"
"9791195429134","꿈을 이루는 밥짓기 (Aa63)","꿈을 이루는 밥짓기 (Aa63)","아이들은자연이다","12000","","위치 정보가 없습니다.","1015","0","1015","","","거래","일치"
"9788997933167","저절로 유아수학 -1 (0~100 숫자쓰기)","저절로 유아수학 -1 (0~100 숫자쓰기) (B213)","한봄","8500","B213","B동 2번 라인, 앞에서 1번째, 3층","0","4","4","위험","위험","거래","일치"
"9791195574773","에도쿠 퍼즐농장 (Ab34)","에도쿠 퍼즐농장 (Ab34)","글상자","9800","","위치 정보가 없습니다.","42","0","42","위험","위험","거래","일치"
"9788992064248","연어의 꿈","연어의 꿈","좋은나무성품학교","7200","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9788992064347","인내가 왜 좋아요 (Aa43)","인내가 왜 좋아요 (Aa43)","좋은나무성품학교","7200","","위치 정보가 없습니다.","30","0","30","위험","위험","거래","일치"
"9791158470333","한국형 12성품 척도 개발 연구 (Aa34)","한국형 12성품 척도 개발 연구 (Aa34)","좋은나무성품학교","22000","","위치 정보가 없습니다.","39","0","39","위험","위험","거래","일치"
"9788964036310","0~3세 교육 평생간다 (Aa34)","0~3세 교육 평생간다 (Aa34)","좋은나무성품학교","22000","","위치 정보가 없습니다.","20","0","20","위험","위험","거래","일치"
"9788995752579","당나귀의 편지 (Aa33)","당나귀의 편지 (Aa33)","좋은나무성품학교","6500","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9788964036303","당나귀 덩키의 경청 (Aa43)","당나귀 덩키의 경청 (Aa43)","좋은나무성품학교","10000","","위치 정보가 없습니다.","37","0","37","위험","위험","거래","일치"
"9791195348695","효모로 빵 만들기","효모로 빵 만들기 (B221)","도림북스","18000","B221","B동 2번 라인, 앞에서 2번째, 1층","435","5","440","","","거래","일치"
"9788986755633","탈무드 처세집","탈무드 처세집 (B171)","도서출판 하늘마루","12000","B171","B동 1번 라인, 앞에서 7번째, 1층","41","4","45","위험","위험","거래","일치"
"9788986755626","탈무드 잠언집","탈무드 잠언집 (B171)","도서출판 하늘마루","12000","B171","B동 1번 라인, 앞에서 7번째, 1층","36","4","40","위험","위험","거래","일치"
"9788998185848","[2017] 대입수능 상업경제","[2017] 대입수능 상업경제 (B311)","파스칼미디어","13000","B311","B동 3번 라인, 앞에서 1번째, 1층","10","0","10","위험","위험","거래","일치"
"9788998185831","[2017] 대입수능 회계원리","[2017] 대입수능 회계원리 (B311)","파스칼미디어","13000","B311","B동 3번 라인, 앞에서 1번째, 1층","9","0","9","위험","위험","거래","일치"
"9788964031896","한국형 12성품교육론 (Aa41)","한국형 12성품교육론 (Aa41)","좋은나무성품학교","21000","","위치 정보가 없습니다.","12","0","12","위험","위험","거래","일치"
"9788964032381","성품, 향기되어 날다 (Aa34)","성품, 향기되어 날다 (Aa34)","좋은나무성품학교","14000","","위치 정보가 없습니다.","29","0","29","위험","위험","거래","일치"
"9791186877180","지적 대화를위한 넓은 상식사전","지적 대화를위한 넓은 상식사전 (B674)","별글","14000","B674","B동 6번 라인, 앞에서 7번째, 4층","23","0","23","위험","위험","거래","일치"
"9791195380190","공룡아, 진실을 말해줘!","공룡아, 진실을 말해줘! (A252)","나는별","12000","A252","A동 2번 라인, 앞에서 5번째, 2층","894","0","894","","","거래","일치"
"9788964036099","성품동화 [지혜] 지혜로운 몽스 (Aa43)","성품동화 [지혜] 지혜로운 몽스 (Aa43)","좋은나무성품학교","10000","","위치 정보가 없습니다.","41","0","41","위험","위험","거래","일치"
"9788964035719","성품동화 [정직] 어니에게 일어난 일 (Aa43)","성품동화 [정직] 어니에게 일어난 일 (Aa43)","좋은나무성품학교","10000","","위치 정보가 없습니다.","40","0","40","위험","위험","거래","일치"
"9788964036532","나 시리즈 3 [내 애기를 들어봐](Aa24)","나 시리즈 3 [내 애기를 들어봐](Aa24)","좋은나무성품학교","12000","","위치 정보가 없습니다.","29","0","29","위험","위험","거래","일치"
"9788964034743","[성경동화] 책임감의 왕비, 에스더 (Aa42)","[성경동화] 책임감의 왕비, 에스더 (Aa42)","좋은나무성품학교","10000","","위치 정보가 없습니다.","29","0","29","위험","위험","거래","일치"
"9788964034217","[성격동화] 베드로의 순종 (Aa42)","[성격동화] 베드로의 순종 (Aa42)","좋은나무성품학교","10000","","위치 정보가 없습니다.","21","0","21","위험","위험","거래","일치"
"9788964034224","[성경동화] 인내로 얻은 축복 (Aa42)","[성경동화] 인내로 얻은 축복 (Aa42)","좋은나무성품학교","10000","","위치 정보가 없습니다.","27","0","27","위험","위험","거래","일치"
"9791185216768","나 시리즈 2 [나는 내가 정말 좋아요] (Aa42)","나 시리즈 2 [나는 내가 정말 좋아요] (Aa42)","좋은나무성품학교","12000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9788964030967","성품 뮤지컬 스토리북(영어동화) (Aa43)","성품 뮤지컬 스토리북(영어동화) (Aa43)","좋은나무성품학교","80000","","위치 정보가 없습니다.","20","0","20","위험","위험","거래","일치"
"9788964036549","나 시리즈 1 [사랑하는 아이야 난 네가 참 좋단다] (Aa32)","나 시리즈 1 [사랑하는 아이야 난 네가 참 좋단다] (Aa32)","좋은나무성품학교","12000","","위치 정보가 없습니다.","24","1","25","위험","위험","거래","일치"
"9788964032541","아솝우화 [책임감] 당나귀와 가마니(CD포함) (Aa44)","아솝우화 [책임감] 당나귀와 가마니(CD포함) (Aa44)","좋은나무성품학교","15000","","위치 정보가 없습니다.","50","0","50","위험","위험","거래","일치"
"9788964035535","아솝우화 [지혜] 삼년고개(CD포함) (Aa44)","아솝우화 [지혜] 삼년고개(CD포함) (Aa44)","좋은나무성품학교","15000","","위치 정보가 없습니다.","38","0","38","위험","위험","거래","일치"
"9788964035399","아솝우화 [정직] 정직한 나무꾼(CD포함) (Aa44)","아솝우화 [정직] 정직한 나무꾼(CD포함) (Aa44)","좋은나무성품학교","15000","","위치 정보가 없습니다.","40","0","40","위험","위험","거래","일치"
"9788964035528","아솝우화 [창의성] 여우와물병(CD포함) (Aa44)","아솝우화 [창의성] 여우와물병(CD포함) (Aa44)","좋은나무성품학교","15000","","위치 정보가 없습니다.","43","0","43","위험","위험","거래","일치"
"9788964035399","아솝우화 [절제] 욕심많은강아지(CD포함) (Aa44)","아솝우화 [절제] 욕심많은강아지(CD포함) (Aa44)","좋은나무성품학교","15000","","위치 정보가 없습니다.","51","0","51","","","거래","일치"
"9788964032497","아솝우화 [인내] 토끼와거북이(CD포함) (Aa44)","아솝우화 [인내] 토끼와거북이(CD포함) (Aa44)","좋은나무성품학교","15000","","위치 정보가 없습니다.","23","0","23","위험","위험","거래","일치"
"9791163200086","성품동화 [배려] 출동! 배려맨 (Aa42)","성품동화 [배려] 출동! 배려맨 (Aa42)","좋은나무성품학교","10000","","위치 정보가 없습니다.","35","0","35","위험","위험","거래","일치"
"9788964033265","이영숙 박사의 성품대화법[도서] (Aa34)","이영숙 박사의 성품대화법[도서] (Aa34)","좋은나무성품학교","14000","","위치 정보가 없습니다.","46","0","46","위험","위험","거래","일치"
"9788964033203","[도서] 성품 ON (Aa24)","[도서] 성품 ON (Aa24)","좋은나무성품학교","17500","","위치 정보가 없습니다.","47","0","47","위험","위험","거래","일치"
"9788964033029","인성을 가르치는 학교만들기 [도서] (Aa32)","인성을 가르치는 학교만들기 [도서] (Aa32)","좋은나무성품학교","23000","","위치 정보가 없습니다.","46","0","46","위험","위험","거래","일치"
"9788964033814","성품동화 [순종] 아기 낙타, 카멜이 사라졌다! (Aa43)","성품동화 [순종] 아기 낙타, 카멜이 사라졌다! (Aa43)","좋은나무성품학교","10000","","위치 정보가 없습니다.","36","0","36","위험","위험","거래","일치"
"9788992064118","성품동화 [기쁨] 아기수달의 기쁨","성품동화 [기쁨] 아기수달의 기쁨","좋은나무성품학교","10000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9788964035733","좋은성품위인카드(Aa24)","좋은성품위인카드(Aa24)","좋은나무성품학교","13800","","위치 정보가 없습니다.","34","0","34","위험","위험","거래","일치"
"9791186877197","그래 떠나 안도현처럼","그래 떠나 안도현처럼 (B533)","별글","15000","B533","B동 5번 라인, 앞에서 3번째, 3층","271","0","271","","","거래","일치"
"9791185858081","당신은 아직 걷지않았다","당신은 아직 걷지않았다","빈퍼블리시","13000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9791195539826","넓고 얕은 철학 이야기45","넓고 얕은 철학 이야기45","화인아츠출판","12000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"","쑥쑥골프(Joyful 싱글로가는)","쑥쑥골프(Joyful 싱글로가는)","중앙미디어디자인(주)","8000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"","반품코드","반품코드","케이에스에스출판","0","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9791195570508","안드로이드 미디어 프로그래밍","안드로이드 미디어 프로그래밍 (B531)","(주)투에이치앤에스","34000","B531","B동 5번 라인, 앞에서 3번째, 1층","220","4","224","","","거래","일치"
"9791186877111","오늘 사랑을 쓰다","오늘 사랑을 쓰다 (B674)","별글","12000","B674","B동 6번 라인, 앞에서 7번째, 4층","1140","0","1140","","","거래","일치"
"9791186877098","참 좋은 날들","참 좋은 날들 (B533)","별글","13000","B533","B동 5번 라인, 앞에서 3번째, 3층","530","0","530","","","거래","일치"
"9791195574704","우리아이 색채심리 3권세트(동물,식물,곤충) (Ab23)","우리아이 색채심리 3권세트(동물,식물,곤충) (Ab23)","글상자","12000","","위치 정보가 없습니다.","4","0","4","위험","위험","거래","일치"
"","노니플라워 꽃패키지","노니플라워 꽃패키지","도림북스","50","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"","그랑 리브르 드 퀴진 알랭뒤카스 에코백","그랑 리브르 드 퀴진 알랭뒤카스 에코백","도림북스","100","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9791195348671","노니 플라워 (Noni Flosers)","노니 플라워 (Noni Flosers) (B221)","도림북스","18000","B221","B동 2번 라인, 앞에서 2번째, 1층","66","0","66","","","거래","일치"
"9788994807447","한국대표서정시선 6","한국대표서정시선 6 (B132)","도서출판 서정문학","10000","B132","B동 1번 라인, 앞에서 3번째, 2층","7","1","8","위험","위험","거래","일치"
"9791195348688","그랑 리브로 드 퀴진","그랑 리브로 드 퀴진 (B233)","도림북스","100000","B233","B동 2번 라인, 앞에서 3번째, 3층","6","0","6","위험","위험","거래","일치"
"9791195574759","나를찾아 떠나는 여행, 퍼즐 컬러링북 (Ab24)","나를찾아 떠나는 여행, 퍼즐 컬러링북 (Ab24)","글상자","12000","","위치 정보가 없습니다.","49","0","49","위험","위험","거래","일치"
"9788997933143","저절로 한글쓰기 1-3권 3권세트","저절로 한글쓰기 1-3권 3권세트 (B212)","한봄","24000","B212","B동 2번 라인, 앞에서 1번째, 2층","78","2","80","","","거래","일치"
"","한글쓰기공책","한글쓰기공책","한봄","0","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9788997933136","한글쓰기-3 (헷갈리는 낱말)","한글쓰기-3 (헷갈리는 낱말) (B212)","한봄","8500","B212","B동 2번 라인, 앞에서 1번째, 2층","630","0","630","","","거래","일치"
"9791195380183","열까지세면 엄마가 올까?","열까지세면 엄마가 올까? (A251)","나는별","12000","A251","A동 2번 라인, 앞에서 5번째, 1층","0","2","2","위험","위험","거래","일치"
"9788994807430","책 한권","책 한권 (B133)","도서출판 서정문학","8000","B133","B동 1번 라인, 앞에서 3번째, 3층","4","0","4","위험","위험","거래","일치"
"9791195363322","학이시습지 기초생활한자","학이시습지 기초생활한자 (B432)","이노다임북스","11000","B432","B동 4번 라인, 앞에서 3번째, 2층","201","0","201","","","거래","일치"
"9788996459163","청춘 -김용태 리포트 4","청춘 -김용태 리포트 4","중앙미디어디자인(주)","15000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9791195508174","진성리더십","진성리더십 (B513)","(주) 엘코케이- 라온북스","19000","B513","B동 5번 라인, 앞에서 1번째, 3층","409","4","413","","","거래","일치"
"9791195111848","리치 성공학","리치 성공학 (A351)","나무북스","10000","A351","A동 3번 라인, 앞에서 5번째, 1층","0","5","5","위험","위험","거래","일치"
"9791195574735","아이의 마음을 알 수 있는 곤충 컬러링 북 (Ab23)","아이의 마음을 알 수 있는 곤충 컬러링 북 (Ab23)","글상자","6000","","위치 정보가 없습니다.","13","0","13","위험","위험","거래","일치"
"9791195508150","친구에게 자랑하고싶은 신기한 종이 퍼즐-1단계","친구에게 자랑하고싶은 신기한 종이 퍼즐-1단계 (B513)","(주) 엘코케이- 라온북스","14000","B513","B동 5번 라인, 앞에서 1번째, 3층","443","1","444","","","거래","일치"
"9791195348664","손뜨개로 꾸미는 우리집","손뜨개로 꾸미는 우리집 (B223)","도림북스","16000","B223","B동 2번 라인, 앞에서 2번째, 3층","722","4","726","","","거래","일치"
"","반품코드 10000","반품코드 10000","도서출판 하늘마루","10000","","위치 정보가 없습니다.","0","8","8","위험","위험","거래","일치"
"","반품코드 - 1,000","반품코드 - 1,000","도서출판 동도원","1000","","위치 정보가 없습니다.","0","1","1","위험","위험","거래","일치"
"","반품코드 - 10,000","반품코드 - 10,000","도서출판 동도원","10000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9791195380176","날씨야 진실을 말해줘!","날씨야 진실을 말해줘! (A231)","나는별","12000","A231","A동 2번 라인, 앞에서 3번째, 1층","30","0","30","위험","위험","거래","일치"
"9791195214396","마음 한 줄 쓰다.","마음 한 줄 쓰다. (B533)","별글","12000","B533","B동 5번 라인, 앞에서 3번째, 3층","980","0","980","","","거래","일치"
"9791195574742","생각을 쓰다","생각을 쓰다 (A323)","글상자","13000","A323","A동 3번 라인, 앞에서 2번째, 3층","50","0","50","위험","위험","거래","일치"
"9791195348657","프랑스 아기의 이유식은 다르다","프랑스 아기의 이유식은 다르다 (B223)","도림북스","16000","B223","B동 2번 라인, 앞에서 2번째, 3층","667","1","668","","","거래","일치"
"9791195041626","DIY 내 손으로 만드는 선물 이야기","DIY 내 손으로 만드는 선물 이야기","씨이오메이커","16000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"","플랜아이비 반품코드","플랜아이비 반품코드","㈜딥스프링스에듀케이션 구)이에프엠","49000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9791195539819","졸라웃기는 책, 월척으로 사는법","졸라웃기는 책, 월척으로 사는법","화인아츠출판","12000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9791195589609","파리, 기억을 잃다","파리, 기억을 잃다 (B671)","㈜딥스프링스에듀케이션 구)이에프엠","12000","B671","B동 6번 라인, 앞에서 7번째, 1층","33","0","33","위험","위험","거래","일치"
"9791195574711","아이의 마음을 알 수 있는 동물 컬러링 북 (Ab23)","아이의 마음을 알 수 있는 동물 컬러링 북 (Ab23)","글상자","6000","","위치 정보가 없습니다.","0","1","1","위험","위험","거래","일치"
"","반품코드 10000","반품코드 10000","계백북스","10000","","위치 정보가 없습니다.","0","8","8","위험","위험","거래","일치"
"9791195363315","애덤스미스 '인간의본질'","애덤스미스 '인간의본질' (B432)","이노다임북스","13000","B432","B동 4번 라인, 앞에서 3번째, 2층","0","0","0","0재고","","거래","일치"
"9791185858067","나의 빛나는 세계 - 3","나의 빛나는 세계 - 3 (B413)","빈퍼블리시","14500","B413","B동 4번 라인, 앞에서 1번째, 3층","0","0","0","0재고","","거래","일치"
"9791195539802","사랑의5계 (언제나 그리운 건 나였다)","사랑의5계 (언제나 그리운 건 나였다)","화인아츠출판","10000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"","플랜아이비 속지 - 반품코드","플랜아이비 속지 - 반품코드","㈜딥스프링스에듀케이션 구)이에프엠","26000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9788996764298","안드로이드 통신+보안 프로그래밍 응용편","안드로이드 통신+보안 프로그래밍 응용편 (B531)","(주)투에이치앤에스","28000","B531","B동 5번 라인, 앞에서 3번째, 1층","177","7","184","","","거래","일치"
"9791195214358","essay S","essay S (B674)","별글","13000","B674","B동 6번 라인, 앞에서 7번째, 4층","506","0","506","","","거래","일치"
"9788996764281","안드로이드 통신+보안 프로그래밍 기초편","안드로이드 통신+보안 프로그래밍 기초편 (B531)","(주)투에이치앤에스","32000","B531","B동 5번 라인, 앞에서 3번째, 1층","99","6","105","","","거래","일치"
"9791195214327","내인생의 빛이되는 말 한마디","내인생의 빛이되는 말 한마디 (B673)","별글","12000","B673","B동 6번 라인, 앞에서 7번째, 3층","46","0","46","위험","위험","거래","일치"
"9791195214341","수작걸지마","수작걸지마 (B674)","별글","9800","B674","B동 6번 라인, 앞에서 7번째, 4층","251","0","251","","","거래","일치"
"9791195214310","내인생의 따뜻한 말 한마디","내인생의 따뜻한 말 한마디 (B673)","별글","12000","B673","B동 6번 라인, 앞에서 7번째, 3층","727","1","728","","","거래","일치"
"9791195214365","톨스토이처럼 생각하고 행동하라","톨스토이처럼 생각하고 행동하라 (B674)","별글","13000","B674","B동 6번 라인, 앞에서 7번째, 4층","136","0","136","","","거래","일치"
"9791195214372","오늘도 소중한 하루","오늘도 소중한 하루 (B674)","별글","13000","B674","B동 6번 라인, 앞에서 7번째, 4층","244","0","244","","","거래","일치"
"9791195546206","스페셜리스트 (The Specialists)","스페셜리스트 (The Specialists) (B671)","㈜딥스프링스에듀케이션 구)이에프엠","15000","B671","B동 6번 라인, 앞에서 7번째, 1층","164","0","164","","","거래","일치"
"9791195388004","영혼을 위한 닭고기 수프","영혼을 위한 닭고기 수프","㈜딥스프링스에듀케이션 구)이에프엠","18000","","위치 정보가 없습니다.","2","0","2","위험","위험","거래","일치"
"9788997881123","TOEFL REAL VOCAB 2400","TOEFL REAL VOCAB 2400","㈜딥스프링스에듀케이션 구)이에프엠","45000","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9788997881062","real SAT 어드미션 포스팅 2016","real SAT 어드미션 포스팅 2016 (B671)","㈜딥스프링스에듀케이션 구)이에프엠","45000","B671","B동 6번 라인, 앞에서 7번째, 1층","37","0","37","위험","위험","거래","일치"
"","real SAT 어드미션 포스팅(합본)","real SAT 어드미션 포스팅(합본)","㈜딥스프링스에듀케이션 구)이에프엠","63000","","위치 정보가 없습니다.","12","0","12","위험","위험","거래","일치"
"","real SAT 어드미션 포스팅 2015","real SAT 어드미션 포스팅 2015","㈜딥스프링스에듀케이션 구)이에프엠","38000","","위치 정보가 없습니다.","1","0","1","위험","위험","거래","일치"
"9788997881130","Real vocab 2400","Real vocab 2400 (B671)","㈜딥스프링스에듀케이션 구)이에프엠","45000","B671","B동 6번 라인, 앞에서 7번째, 1층","2","0","2","위험","위험","거래","일치"
"9788997933129","아기가 행복한 순간","아기가 행복한 순간 (B212)","한봄","9500","B212","B동 2번 라인, 앞에서 1번째, 2층","3","1","4","위험","위험","거래","일치"
"","학교생활필수법률 (Ab24)","학교생활필수법률 (Ab24)","계백북스","25000","","위치 정보가 없습니다.","1","0","1","위험","위험","거래","일치"
"9791195348640","손에서 피어나는 정교한 종이꽃","손에서 피어나는 정교한 종이꽃","도림북스","18000","","위치 정보가 없습니다.","1","1","2","위험","위험","거래","일치"
"9791195072637","디지털리터러시 툴북","디지털리터러시 툴북 (B182)","도서출판 공존의 미학","13000","B182","B동 1번 라인, 앞에서 8번째, 2층","0","0","0","0재고","","거래","일치"
"9791195098217","촌지","촌지","지식공방","13500","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9791195429127","하하하 호호호 장난감 가게 (Aa64)","하하하 호호호 장난감 가게 (Aa64)","아이들은자연이다","9900","","위치 정보가 없습니다.","266","1","267","","","거래","일치"
"9788996672388","SAT subject test MATH LEVEL2 (하늘)","SAT subject test MATH LEVEL2 (하늘)","도서출판 익두스","52000","","위치 정보가 없습니다.","0","3","3","위험","위험","거래","일치"
"9791195508112","IRP 개인형퇴직연금제도 사용설명서","IRP 개인형퇴직연금제도 사용설명서 (B513)","(주) 엘코케이- 라온북스","17000","B513","B동 5번 라인, 앞에서 1번째, 3층","14","0","14","위험","위험","거래","일치"
"","김교신 일보","김교신 일보","도서출판 익두스","16000","","위치 정보가 없습니다.","301","0","301","","","거래","일치"
"9791195508105","임원과 퇴직연금","임원과 퇴직연금 (B513)","(주) 엘코케이- 라온북스","17000","B513","B동 5번 라인, 앞에서 1번째, 3층","426","1","427","","","거래","일치"
"9788996750482","만화-향연상자","만화-향연상자 (B313)","빈퍼블리시","15000","B313","B동 3번 라인, 앞에서 1번째, 3층","0","0","0","0재고","","거래","일치"
"9791185858050","소설-향연상자","소설-향연상자 (B313)","빈퍼블리시","12000","B313","B동 3번 라인, 앞에서 1번째, 3층","0","0","0","0재고","","거래","일치"
"9791195041633","성공과 치유의 심리학 NLP","성공과 치유의 심리학 NLP (A342)","씨이오메이커","15000","A342","A동 3번 라인, 앞에서 4번째, 2층","0","0","0","0재고","","거래","일치"
"9791195380145","색깔찾아 서울가자!","색깔찾아 서울가자! (A111)","나는별","13500","A111","A동 1번 라인, 앞에서 1번째, 1층","223","0","223","","","거래","일치"
"9788994807423","달팽이 예찬","달팽이 예찬 (B133)","도서출판 서정문학","10000","B133","B동 1번 라인, 앞에서 3번째, 3층","3","0","3","위험","위험","거래","일치"
"","반품 전용코드","반품 전용코드","파스칼미디어","0","","위치 정보가 없습니다.","0","0","0","0재고","","거래","일치"
"9791195363308","제로창업","제로창업 (B423)","이노다임북스","14000","B423","B동 4번 라인, 앞에서 2번째, 3층","0","0","0","0재고","","거래","일치"
"9788994807416","행복가방의 여유공간","행복가방의 여유공간","도서출판 서정문학","10000","","위치 정보가 없습니다.","3","2","5","위험","위험","거래","일치"
"9788994807409","개팔자상팔자","개팔자상팔자 (B133)","도서출판 서정문학","10000","B133","B동 1번 라인, 앞에서 3번째, 3층","11","3","14","위험","위험","거래","일치"
"9791195348633","요리는 화학이다","요리는 화학이다 (B221)","도림북스","19500","B221","B동 2번 라인, 앞에서 2번째, 1층","3","6","9","위험","위험","거래","일치"
